identifier,entityName,attributeName,attributeDefinition,attributeLabel,attributeUnit,ECSO_,who,notes
doi:10.18739/A2X29N,94_4.csv,BARO,barometric pressure,,millibar,00001186,SC,
doi:10.18739/A2X29N,94_2.csv,BARO,barometric pressure,,millibar,00001186,SC,
doi:10.18739/A2X29N,94_3.csv,BARO,barometric pressure,,millibar,00001186,SC,
doi:10.18739/A2X29N,94_7.csv,BARO,barometric pressure,,millibar,00001186,SC,
doi:10.18739/A2X29N,94_1.csv,BARO,barometric pressure,,millibar,00001186,SC,
doi:10.18739/A2V11VK4J,850m.csv,Pressure,Barometric pressure (mbar),,millibar,00001186,SC,
doi:10.18739/A22Z8G,20072008_AON_IC_1993.csv,PA,kPA,,kilopascal,00001186,SC,
doi:10.18739/A22Z8G,20072008_AON_IC_1993.txt,PA,kPA,,kilopascal,00001186,SC,
doi:10.18739/A2F867,20072008_AON_IC_1991.txt,PA,kPA,,kilopascal,00001186,SC,
doi:10.18739/A2F867,20072008_AON_IC_1991.csv,PA,kPA,,kilopascal,00001186,SC,
doi:10.18739/A2028PC7G,2014E_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2057CR99,2007K_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A20K26B17,2003D_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A20P0WQ64,2015H_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2154DN9J,2011C_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A21J9773W,2013E_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A21N7XM4V,2003B_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A21Z41S49,2002A_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2251FJ9S,2009F_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A22J6842N,2012J_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A22N4ZH43,2005D_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A22V2C917,2003C_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2348GG0K,2006E_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A23B5W75R,2013F_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A23F4KN0N,2013H_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A23N20D4Q,2015J_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A23X83K3R,2008C_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A24B2X46G,2007B_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2599Z165,2012G_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A25M62654,2009G_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A25Q4RK7K,2012A_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A25X25C4Q,2008E_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2696ZX5H,2014C_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A26W9683X,2006C_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2736M200,2015I_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A27659F39,2010H_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A27P8TC80,2008D_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2833MZ0T,2015K_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2862BB22,2011M_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A28P5V887,2011D_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2930NT9Z,2013I_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2959C72R,2004B_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A29P2W570,2009A_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A29Z90B7W,2016A_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2B56D43G,2000A_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2BG2H922,2011J_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2BV79V4D,2009D_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2BZ6176N,2010F_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2C53F13Q,2004A_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2CF9J62R,2008B_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2CV4BR35,2012L_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2CZ3246W,2014B_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2D50FX22,2014D_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2D795957,2013A_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2DF6K31H,2010A_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2DR2P81K,2011K_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2F76666Z,2010C_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2FB4WK8D,2009E_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2FN10R8V,2010B_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2FQ9Q50S,2013B_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2FX73X7W,2005B_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2G15T992,2015A_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2G737366,2007J_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2GM81N72,2012H_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2GQ6R201,2015G_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2GX44T6N,2007C_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2H70805Z,2011I_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2HH6C55G,2007F_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2HQ3RZ1B,2014I_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2HT2GB42,2000B_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2J09W403,2012I_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2JH3D247,2006D_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2K06X10B,2007D_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2KD1QK1R,2012B_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2KH0DZ42,2012F_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2M03XW92,2007I_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2M90229X,2005F_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2MG7FV57,2012C_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2MK6578Z,2003A_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2MW28D7J,2011G_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2N872Z8Q,2003E_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2NG4GR5G,2006B_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2NK3647Q,2001A_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2P843V8Z,2011B_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2PG1HN47,2004E_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2PV6B65H,2008F_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2Q23R032,2004C_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2Q814R9P,2015D_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2QJ77X8Q,2014G_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2R20RW2D,2013D_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2R785N9C,2015B_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2RN3070T,2011F_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2S756J84,2013G_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2SB3WZ1P,2005E_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2T14TP3T,2015F_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2T43J26J,2005A_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2TD9N75K,2007E_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2TT4FS60,2007H_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2V11VK32,2013C_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2VD6P44B,2007G_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2VT1GP67,2012M_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2W08WG28,2011A_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2WD3Q14K,2011E_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2WS8HK7D,2004D_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2WW7700R,2010G_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2X34MR5T,2008A_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2XS5JG84,2015C_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2XW47V9G,2005C_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2ZC7RT5K,2006F_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2ZK55M0R,2014F_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2ZS2KC6D,2011L_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2ZW18R9Q,2015E_Meteorological_Data.csv,Air_Pressure,Measurement of air pressure,,millibar,00001186,SC,
doi:10.18739/A2MV9S,NCEPv1_2000-2009_20km.zip,PLEV,plev,,hectopascal,00001186,SC,air pressure
doi:10.18739/A2408F,Pressure.csv,P.kpa,Pressure,,kilopascal,00001186,SC,
doi:10.18739/A2RF5KF45,smtsondewnpnX1.b1.20170715.112018.cdf,pres,Pressure,,hectopascal,00001186,SC,
doi:10.18739/A2W66979S,smtsondewnpnX1.b1.20170101.112140.cdf,pres,Pressure,,hectopascal,00001186,SC,
doi:10.18739/A2W66979S,smtsondewnpnX1.b1.20170116.111707.cdf,pres,Pressure,,hectopascal,00001186,SC,
doi:10.18739/A2786C,ivotuk1998_imoss_climate_98.txt,P_HPAM,Pressure (hPa),,hectopascal,00001186,SC,
doi:10.18739/A2786C,ivotuk1998_ishrb_climate_98.txt,P_HPAM,Pressure (hPa),,hectopascal,00001186,SC,
doi:10.18739/A2786C,ivotuk1998_imat_climate_98.txt,P_KPAS,Pressure (kPa),,kilopascal,00001186,SC,
doi:10.18739/A2786C,council2000_clake_climate_00.txt,MPRESS,Pressure (mb),,millibar,00001186,SC,
doi:10.18739/A2786C,council1999_cwood_climate_99.txt,MPRESS,Pressure (mb),,millibar,00001186,SC,
doi:10.18739/A2786C,council2000_ciss2_climate_00.txt,MPRESS,Pressure (mb),,millibar,00001186,SC,
doi:10.18739/A2786C,council2000_cburn_climate_00.txt,MPRESS,Pressure (mb),,millibar,00001186,SC,
doi:10.18739/A2786C,council1999_cshrb_climate_99.txt,MPRESS,Pressure (mb),,millibar,00001186,SC,
doi:10.18739/A2786C,council1999_clows_climate_99.txt,MPRESS,Pressure (mb),,millibar,00001186,SC,
doi:10.18739/A2786C,council2000_cshrb_climate_00.txt,MPRESS,Pressure (mb),,millibar,00001186,SC,
doi:10.18739/A2786C,council1999_cburn_climate_99.txt,MPRESS,Pressure (mb),,millibar,00001186,SC,
doi:10.18739/A2786C,council2000_cheat_climate_00.txt,MPRESS,Pressure (mb),,millibar,00001186,SC,
doi:10.18739/A2786C,council1999_ctund_climate_99.txt,TPRESS,Pressure (mb),,millibar,00001186,SC,
doi:10.18739/A2786C,council2000_ctund_climate_00.txt,TPRESS,Pressure (mb),,millibar,00001186,SC,
doi:10.18739/A23N8P,021.dcc,Pres,binned pressure,,decibel,00001187,SC,
doi:10.18739/A23N8P,020.dcc,Pres,binned pressure,,decibel,00001187,SC,
doi:10.18739/A23N8P,016.dcc,Pres,binned pressure,,decibel,00001187,SC,
doi:10.18739/A23N8P,022.dcc,Pres,binned pressure,,decibel,00001187,SC,
doi:10.18739/A23N8P,019.dcc,Pres,binned pressure,,decibel,00001187,SC,
doi:10.18739/A23N8P,023.dcc,Pres,binned pressure,,decibel,00001187,SC,
doi:10.18739/A23N8P,018.dcc,Pres,binned pressure,,decibel,00001187,SC,
doi:10.18739/A23N8P,024.dcc,Pres,binned pressure,,decibel,00001187,SC,
doi:10.18739/A23N8P,017.dcc,Pres,binned pressure,,decibel,00001187,SC,
doi:10.18739/A27235,087.dcc,Pres,binned pressure,,decibel,00001187,SC,
doi:10.18739/A27235,082.dcc,Pres,binned pressure,,decibel,00001187,SC,
doi:10.18739/A27235,086.dcc,Pres,binned pressure,,decibel,00001187,SC,
doi:10.18739/A27235,084.dcc,Pres,binned pressure,,decibel,00001187,SC,
doi:10.18739/A27235,085.dcc,Pres,binned pressure,,decibel,00001187,SC,
doi:10.18739/A27235,081.dcc,Pres,binned pressure,,decibel,00001187,SC,
doi:10.18739/A28C0F,010.dcc,Pres,binned pressure,,decibel,00001187,SC,
doi:10.18739/A28C0F,016.dcc,Pres,binned pressure,,decibel,00001187,SC,
doi:10.18739/A28C0F,012.dcc,Pres,binned pressure,,decibel,00001187,SC,
doi:10.18739/A28C0F,009.dcc,Pres,binned pressure,,decibel,00001187,SC,
doi:10.18739/A28C0F,013.dcc,Pres,binned pressure,,decibel,00001187,SC,
doi:10.18739/A28C0F,015.dcc,Pres,binned pressure,,decibel,00001187,SC,
doi:10.18739/A28C0F,017.dcc,Pres,binned pressure,,decibel,00001187,SC,
doi:10.18739/A28C0F,014.dcc,Pres,binned pressure,,decibel,00001187,SC,
doi:10.18739/A28C0F,011.dcc,Pres,binned pressure,,decibel,00001187,SC,
doi:10.18739/A2D25G,024.dcc,Pres,binned pressure,,decibel,00001187,SC,
doi:10.18739/A2D25G,025.dcc,Pres,binned pressure,,decibel,00001187,SC,
doi:10.18739/A2D25G,026.dcc,Pres,binned pressure,,decibel,00001187,SC,
doi:10.18739/A2D25G,030.dcc,Pres,binned pressure,,decibel,00001187,SC,
doi:10.18739/A2D25G,028.dcc,Pres,binned pressure,,decibel,00001187,SC,
doi:10.18739/A2D25G,031.dcc,Pres,binned pressure,,decibel,00001187,SC,
doi:10.18739/A2D25G,027.dcc,Pres,binned pressure,,decibel,00001187,SC,
doi:10.18739/A2D25G,029.dcc,Pres,binned pressure,,decibel,00001187,SC,
doi:10.18739/A2FV63,075.dcc,Pres,binned pressure,,decibel,00001187,SC,
doi:10.18739/A2FV63,069.dcc,Pres,binned pressure,,decibel,00001187,SC,
doi:10.18739/A2FV63,071.dcc,Pres,binned pressure,,decibel,00001187,SC,
doi:10.18739/A2FV63,068.dcc,Pres,binned pressure,,decibel,00001187,SC,
doi:10.18739/A2FV63,073.dcc,Pres,binned pressure,,decibel,00001187,SC,
doi:10.18739/A2FV63,072.dcc,Pres,binned pressure,,decibel,00001187,SC,
doi:10.18739/A2FV63,070.dcc,Pres,binned pressure,,decibel,00001187,SC,
doi:10.18739/A2FV63,074.dcc,Pres,binned pressure,,decibel,00001187,SC,
doi:10.18739/A2NJ90,cs4r.dcc,Pres,binned pressure,,decibel,00001187,SC,
